kodewil_susenaspre2022,total_cat,filled_susenas,filled_ski,empty_both,susenas_perc,ski_perc,sus_ski_rat,sus_ski_dev
6206,252,233,236,12,0.924603174603175,0.936507936507937,0.98728813559322,-0.0119047619047619
6207,237,221,207,27,0.932489451476793,0.873417721518987,1.06763285024155,0.059071729957806
6208,251,228,229,13,0.908366533864542,0.912350597609562,0.995633187772926,-0.00398406374501992
6209,256,241,237,8,0.94140625,0.92578125,1.0168776371308,0.015625
6210,250,232,206,14,0.928,0.824,1.12621359223301,0.104
6211,256,236,227,8,0.921875,0.88671875,1.03964757709251,0.03515625
6212,256,248,227,8,0.96875,0.88671875,1.09251101321586,0.08203125
6213,252,230,239,12,0.912698412698413,0.948412698412698,0.96234309623431,-0.0357142857142857
6271,220,200,176,44,0.909090909090909,0.8,1.13636363636364,0.109090909090909
6301,263,251,248,1,0.954372623574145,0.94296577946768,1.01209677419355,0.011406844106464
6302,254,241,240,10,0.948818897637795,0.944881889763779,1.00416666666667,0.00393700787401574
6303,263,256,254,1,0.973384030418251,0.965779467680608,1.00787401574803,0.00760456273764254
6304,256,250,242,8,0.9765625,0.9453125,1.03305785123967,0.03125
6305,256,246,241,8,0.9609375,0.94140625,1.0207468879668,0.01953125
6306,262,254,254,2,0.969465648854962,0.969465648854962,1,0
6307,261,251,255,3,0.961685823754789,0.977011494252874,0.984313725490196,-0.0153256704980843
6308,263,254,256,1,0.965779467680608,0.973384030418251,0.9921875,-0.00760456273764254
6309,258,247,247,6,0.957364341085271,0.957364341085271,1,0
6310,263,256,237,1,0.973384030418251,0.901140684410646,1.08016877637131,0.0722433460076045
6311,235,195,210,29,0.829787234042553,0.893617021276596,0.928571428571429,-0.0638297872340425
6371,132,132,132,132,1,1,1,0
6372,132,132,130,132,1,0.984848484848485,1.01538461538462,0.0151515151515151
6401,258,246,237,6,0.953488372093023,0.918604651162791,1.0379746835443,0.0348837209302326
6402,257,248,240,7,0.964980544747082,0.933852140077821,1.03333333333333,0.0311284046692607
6403,261,255,245,3,0.977011494252874,0.938697318007663,1.04081632653061,0.0383141762452107
6404,258,252,244,6,0.976744186046512,0.945736434108527,1.0327868852459,0.0310077519379844
6405,256,248,239,8,0.96875,0.93359375,1.03765690376569,0.03515625
6409,263,259,249,1,0.984790874524715,0.946768060836502,1.04016064257028,0.0380228136882129
6411,244,224,186,20,0.918032786885246,0.762295081967213,1.20430107526882,0.155737704918033
6471,132,132,129,132,1,0.977272727272727,1.02325581395349,0.0227272727272727
6472,229,208,176,35,0.908296943231441,0.768558951965066,1.18181818181818,0.139737991266376
6474,132,131,126,132,0.992424242424242,0.954545454545455,1.03968253968254,0.0378787878787878
6501,256,244,242,8,0.953125,0.9453125,1.00826446280992,0.0078125
6502,262,254,242,2,0.969465648854962,0.923664122137404,1.0495867768595,0.0458015267175572
6503,255,246,224,9,0.964705882352941,0.87843137254902,1.09821428571429,0.0862745098039216
6504,259,253,231,5,0.976833976833977,0.891891891891892,1.0952380952381,0.084942084942085
6571,216,198,162,48,0.916666666666667,0.75,1.22222222222222,0.166666666666667
7101,250,199,241,14,0.796,0.964,0.825726141078838,-0.168
7102,264,261,262,0,0.988636363636364,0.992424242424242,0.99618320610687,-0.00378787878787878
7103,264,261,250,0,0.988636363636364,0.946969696969697,1.044,0.0416666666666666
7104,254,240,218,10,0.944881889763779,0.858267716535433,1.10091743119266,0.0866141732283464
7105,261,257,219,3,0.984674329501916,0.839080459770115,1.17351598173516,0.145593869731801
7106,262,257,258,2,0.980916030534351,0.984732824427481,0.996124031007752,-0.00381679389312972
7107,258,217,254,6,0.84108527131783,0.984496124031008,0.854330708661417,-0.143410852713178
7108,261,259,239,3,0.992337164750958,0.915708812260536,1.0836820083682,0.0766283524904216
7109,258,176,254,6,0.682170542635659,0.984496124031008,0.692913385826772,-0.302325581395349
7110,248,195,238,16,0.786290322580645,0.959677419354839,0.819327731092437,-0.173387096774194
7111,255,216,245,9,0.847058823529412,0.96078431372549,0.881632653061224,-0.113725490196078
7171,213,202,163,51,0.948356807511737,0.765258215962441,1.23926380368098,0.183098591549296
7172,243,213,220,21,0.876543209876543,0.905349794238683,0.968181818181818,-0.0288065843621399
7173,262,251,231,2,0.958015267175572,0.881679389312977,1.08658008658009,0.0763358778625954
7174,256,255,190,8,0.99609375,0.7421875,1.34210526315789,0.25390625
7201,234,210,207,30,0.897435897435897,0.884615384615385,1.01449275362319,0.0128205128205129
7202,257,245,250,7,0.953307392996109,0.972762645914397,0.98,-0.0194552529182879
7203,247,186,240,17,0.753036437246964,0.97165991902834,0.775,-0.218623481781377
7204,258,252,241,6,0.976744186046512,0.934108527131783,1.04564315352697,0.0426356589147287
7205,255,204,250,9,0.8,0.980392156862745,0.816,-0.180392156862745
7206,262,253,253,2,0.965648854961832,0.965648854961832,1,0
7207,254,245,223,10,0.964566929133858,0.877952755905512,1.09865470852018,0.0866141732283464
7208,257,247,219,7,0.961089494163424,0.852140077821012,1.12785388127854,0.108949416342413
7209,251,241,226,13,0.960159362549801,0.900398406374502,1.06637168141593,0.0597609561752989
7210,257,232,250,7,0.90272373540856,0.972762645914397,0.928,-0.0700389105058366
7211,254,243,234,10,0.956692913385827,0.921259842519685,1.03846153846154,0.0354330708661417
7212,253,227,223,11,0.897233201581028,0.881422924901186,1.01793721973094,0.0158102766798419
7271,225,213,158,39,0.946666666666667,0.702222222222222,1.34810126582279,0.244444444444444
7301,253,242,228,11,0.956521739130435,0.901185770750988,1.06140350877193,0.0553359683794467
7302,263,258,253,1,0.980988593155893,0.961977186311787,1.0197628458498,0.0190114068441064
7303,263,247,257,1,0.939163498098859,0.977186311787072,0.961089494163424,-0.0380228136882129
7304,260,247,247,4,0.95,0.95,1,0
7305,262,244,258,2,0.931297709923664,0.984732824427481,0.945736434108527,-0.0534351145038168
7306,263,254,254,1,0.965779467680608,0.965779467680608,1,0
7307,262,249,258,2,0.950381679389313,0.984732824427481,0.965116279069768,-0.0343511450381679
7308,264,261,258,0,0.988636363636364,0.977272727272727,1.01162790697674,0.0113636363636364
7309,262,252,257,2,0.961832061068702,0.980916030534351,0.980544747081712,-0.0190839694656488
7310,261,253,255,3,0.969348659003831,0.977011494252874,0.992156862745098,-0.00766283524904221
7311,264,262,255,0,0.992424242424242,0.965909090909091,1.02745098039216,0.0265151515151515
7312,264,253,261,0,0.958333333333333,0.988636363636364,0.969348659003832,-0.0303030303030303
7313,260,257,252,4,0.988461538461539,0.969230769230769,1.01984126984127,0.0192307692307693
7314,264,260,254,0,0.984848484848485,0.962121212121212,1.02362204724409,0.0227272727272727
7315,262,255,259,2,0.973282442748092,0.988549618320611,0.984555984555984,-0.0152671755725191
7316,255,236,240,9,0.925490196078431,0.941176470588235,0.983333333333333,-0.0156862745098039
7317,262,244,255,2,0.931297709923664,0.973282442748092,0.956862745098039,-0.0419847328244275
7318,259,241,242,5,0.930501930501931,0.934362934362934,0.995867768595041,-0.00386100386100385
7322,252,238,241,12,0.944444444444444,0.956349206349206,0.987551867219917,-0.011904761904762
7325,258,244,252,6,0.945736434108527,0.976744186046512,0.968253968253968,-0.0310077519379844
7326,264,249,252,0,0.943181818181818,0.954545454545455,0.988095238095238,-0.0113636363636364
7371,197,177,167,67,0.898477157360406,0.847715736040609,1.05988023952096,0.050761421319797
7372,219,202,174,45,0.922374429223744,0.794520547945206,1.16091954022989,0.127853881278539
7373,260,245,233,4,0.942307692307692,0.896153846153846,1.05150214592275,0.0461538461538461
7401,249,195,244,15,0.783132530120482,0.979919678714859,0.799180327868852,-0.196787148594378
7402,261,252,244,3,0.96551724137931,0.934865900383142,1.0327868852459,0.0306513409961686
7403,260,250,232,4,0.961538461538461,0.892307692307692,1.07758620689655,0.0692307692307692
7404,259,255,246,5,0.984555984555985,0.94980694980695,1.03658536585366,0.0347490347490348
7405,237,208,209,27,0.877637130801688,0.881856540084388,0.995215311004785,-0.00421940928270037
7406,242,215,221,22,0.888429752066116,0.913223140495868,0.972850678733032,-0.024793388429752
7407,260,214,251,4,0.823076923076923,0.965384615384615,0.852589641434263,-0.142307692307692
7408,245,219,227,19,0.893877551020408,0.926530612244898,0.964757709251101,-0.0326530612244899
7409,250,235,217,14,0.94,0.868,1.08294930875576,0.072
7410,204,187,159,60,0.916666666666667,0.779411764705882,1.17610062893082,0.137254901960784
7411,221,200,189,43,0.904977375565611,0.855203619909502,1.05820105820106,0.0497737556561086
7412,247,239,199,17,0.967611336032389,0.805668016194332,1.20100502512563,0.161943319838057
7413,212,132,209,52,0.622641509433962,0.985849056603774,0.631578947368421,-0.363207547169811
7414,262,233,252,2,0.889312977099237,0.961832061068702,0.924603174603175,-0.0725190839694657
7415,240,131,237,24,0.545833333333333,0.9875,0.552742616033755,-0.441666666666667
7471,223,201,184,41,0.901345291479821,0.825112107623319,1.09239130434783,0.0762331838565022
7472,254,240,243,10,0.944881889763779,0.956692913385827,0.987654320987654,-0.0118110236220472
7501,252,208,242,12,0.825396825396825,0.96031746031746,0.859504132231405,-0.134920634920635
7502,261,254,258,3,0.973180076628353,0.988505747126437,0.984496124031008,-0.0153256704980843
7503,256,239,239,8,0.93359375,0.93359375,1,0
7504,262,258,250,2,0.984732824427481,0.954198473282443,1.032,0.0305343511450381
7505,247,216,227,17,0.874493927125506,0.919028340080972,0.951541850220264,-0.0445344129554656
7571,229,213,175,35,0.930131004366812,0.764192139737991,1.21714285714286,0.165938864628821
7601,262,256,256,2,0.977099236641221,0.977099236641221,1,0
7602,264,259,255,0,0.981060606060606,0.965909090909091,1.0156862745098,0.0151515151515151
7603,229,197,212,35,0.860262008733625,0.925764192139738,0.929245283018868,-0.0655021834061136
7604,254,242,241,10,0.952755905511811,0.948818897637795,1.00414937759336,0.00393700787401574
7605,239,211,221,25,0.882845188284519,0.924686192468619,0.954751131221719,-0.0418410041841004
7606,213,130,210,51,0.610328638497653,0.985915492957746,0.619047619047619,-0.375586854460094
8101,262,260,237,2,0.99236641221374,0.904580152671756,1.09704641350211,0.0877862595419847
8102,261,254,242,3,0.973180076628353,0.9272030651341,1.0495867768595,0.0459770114942528
8103,262,257,243,2,0.980916030534351,0.927480916030534,1.05761316872428,0.0534351145038168
8104,253,245,239,11,0.968379446640316,0.944664031620553,1.02510460251046,0.0237154150197628
8105,257,250,239,7,0.972762645914397,0.929961089494163,1.04602510460251,0.0428015564202334
8106,252,203,246,12,0.805555555555556,0.976190476190476,0.82520325203252,-0.170634920634921
8107,250,224,224,14,0.896,0.896,1,0
8108,233,222,204,31,0.952789699570815,0.875536480686695,1.08823529411765,0.0772532188841202
8109,212,179,187,52,0.84433962264151,0.882075471698113,0.957219251336898,-0.0377358490566038
8171,238,216,182,26,0.907563025210084,0.764705882352941,1.18681318681319,0.142857142857143
8172,259,248,246,5,0.957528957528958,0.94980694980695,1.00813008130081,0.00772200772200771
8201,259,227,253,5,0.876447876447877,0.976833976833977,0.897233201581028,-0.1003861003861
8202,251,230,228,13,0.916334661354582,0.908366533864542,1.00877192982456,0.00796812749003983
8203,250,220,230,14,0.88,0.92,0.956521739130435,-0.04
8204,247,207,237,17,0.838056680161943,0.959514170040486,0.873417721518987,-0.121457489878542
8205,258,249,245,6,0.965116279069768,0.949612403100775,1.01632653061224,0.0155038759689923
8206,245,220,229,19,0.897959183673469,0.93469387755102,0.960698689956332,-0.036734693877551
8207,252,213,243,12,0.845238095238095,0.964285714285714,0.876543209876543,-0.119047619047619
8208,228,127,224,36,0.557017543859649,0.982456140350877,0.566964285714286,-0.425438596491228
8271,252,243,190,12,0.964285714285714,0.753968253968254,1.27894736842105,0.21031746031746
8272,259,257,244,5,0.992277992277992,0.942084942084942,1.05327868852459,0.0501930501930502
9101,255,246,230,9,0.964705882352941,0.901960784313725,1.0695652173913,0.0627450980392157
9102,253,242,225,11,0.956521739130435,0.889328063241107,1.07555555555556,0.0671936758893281
9103,216,129,211,48,0.597222222222222,0.976851851851852,0.611374407582938,-0.37962962962963
9104,250,241,228,14,0.964,0.912,1.05701754385965,0.0519999999999999
9105,259,252,232,5,0.972972972972973,0.895752895752896,1.08620689655172,0.0772200772200773
9106,232,131,224,32,0.564655172413793,0.96551724137931,0.584821428571429,-0.400862068965517
9107,258,224,238,6,0.868217054263566,0.922480620155039,0.941176470588235,-0.0542635658914729
9108,225,130,215,39,0.577777777777778,0.955555555555556,0.604651162790698,-0.377777777777778
9109,137,119,129,127,0.868613138686131,0.941605839416058,0.922480620155039,-0.0729927007299269
9110,157,131,142,107,0.834394904458599,0.904458598726115,0.922535211267606,-0.0700636942675159
9111,231,190,213,33,0.822510822510823,0.922077922077922,0.892018779342723,-0.0995670995670995
9112,130,121,119,134,0.930769230769231,0.915384615384615,1.01680672268908,0.0153846153846154
9171,241,233,161,23,0.966804979253112,0.66804979253112,1.4472049689441,0.298755186721992
9401,262,256,243,2,0.977099236641221,0.927480916030534,1.05349794238683,0.0496183206106869
9402,228,226,109,36,0.991228070175439,0.478070175438597,2.07339449541284,0.513157894736842
9403,259,249,240,5,0.961389961389961,0.926640926640927,1.0375,0.0347490347490347
9404,253,249,233,11,0.984189723320158,0.920948616600791,1.068669527897,0.0632411067193676
9408,262,259,247,2,0.988549618320611,0.942748091603053,1.04858299595142,0.0458015267175573
9409,263,259,245,1,0.984790874524715,0.931558935361217,1.05714285714286,0.0532319391634981
9410,115,113,26,149,0.982608695652174,0.226086956521739,4.34615384615385,0.756521739130435
9411,130,98,107,134,0.753846153846154,0.823076923076923,0.91588785046729,-0.0692307692307692
9412,257,235,241,7,0.914396887159533,0.937743190661479,0.975103734439834,-0.0233463035019456
9413,225,223,155,39,0.991111111111111,0.688888888888889,1.43870967741935,0.302222222222222
9414,228,206,202,36,0.903508771929825,0.885964912280702,1.01980198019802,0.0175438596491229
9415,220,198,179,44,0.9,0.813636363636364,1.10614525139665,0.0863636363636364
9416,201,196,118,63,0.975124378109453,0.587064676616915,1.66101694915254,0.388059701492537
9417,150,120,107,114,0.8,0.713333333333333,1.1214953271028,0.0866666666666667
9418,136,112,124,128,0.823529411764706,0.911764705882353,0.903225806451613,-0.0882352941176471
9419,235,195,221,29,0.829787234042553,0.940425531914894,0.882352941176471,-0.11063829787234
9420,221,131,214,43,0.592760180995475,0.968325791855204,0.61214953271028,-0.375565610859729
9426,250,228,230,14,0.912,0.92,0.991304347826087,-0.00800000000000001
9427,256,249,186,8,0.97265625,0.7265625,1.33870967741935,0.24609375
9428,195,121,187,69,0.620512820512821,0.958974358974359,0.647058823529412,-0.338461538461539
9429,204,114,194,60,0.558823529411765,0.950980392156863,0.587628865979382,-0.392156862745098
9430,147,112,50,117,0.761904761904762,0.340136054421769,2.24,0.421768707482993
9431,133,120,24,131,0.902255639097744,0.180451127819549,5,0.721804511278195
9432,129,115,117,135,0.891472868217054,0.906976744186047,0.982905982905983,-0.0155038759689922
9433,114,114,20,150,1,0.175438596491228,5.7,0.824561403508772
9434,180,125,163,84,0.694444444444445,0.905555555555556,0.766871165644172,-0.211111111111111
9435,112,107,85,152,0.955357142857143,0.758928571428571,1.25882352941177,0.196428571428572
9436,180,118,160,84,0.655555555555556,0.888888888888889,0.7375,-0.233333333333333
9471,225,211,161,39,0.937777777777778,0.715555555555556,1.31055900621118,0.222222222222222
